172,172,0,0.0,288002,3533.0324172973633,0.9999998998315184
140,140,0,0.0,234324,2809.554100036621,0.9999998690723761
170,170,0,0.0,283998,3489.9706840515137,0.9999998196807166
165,165,0,0.0,276834,3425.8511066436768,0.9999999523097448
159,159,0,0.0,265495,3810.4569911956787,0.9999998540498254
146,146,0,0.0,244346,2355.239152908325,0.9999994526241595
168,168,0,0.0,280672,3024.9509811401367,0.9999999672152005
154,154,0,0.0,257744,2601.7940044403076,0.99999996292593
174,174,0,0.0,291061,3298.1889247894287,0.9999992742578335
163,163,0,0.0,272401,2295.631170272827,0.9999997914827323
185,185,0,0.0,309291,2984.018564224243,0.9999998154833492
180,180,0,0.0,301243,2548.6538410186768,0.9999998555385833
164,164,0,0.0,274902,2383.256673812866,0.9999998048333845
168,168,0,0.0,280956,2464.2181396484375,0.9999998468981333
155,155,0,0.0,260735,2066.1933422088623,0.9999998235768094
155,155,0,0.0,259502,2058.979272842407,0.9999996805244022
161,161,0,0.0,269547,2469.6149826049805,0.9999987903595209
183,183,0,0.0,306608,2708.688735961914,0.9999995354455651
175,175,0,0.0,293151,2583.293914794922,0.999999920811322
160,160,0,0.0,267893,2507.9424381256104,0.9999995781557868
162,162,0,0.0,269644,2619.6303367614746,0.9999991397159678
164,164,0,0.0,274794,2461.716651916504,0.9999999742592585
165,165,0,0.0,276406,2652.229070663452,0.9999994906090875
179,178,1,0.56,298826,2766.6807174682617,0.9999994040433771
171,171,0,0.0,286837,2578.810214996338,0.9999996292518624
170,170,0,0.0,284790,2573.631763458252,0.9999999415406118
167,167,0,0.0,279552,2449.2251873016357,0.9999998505468619
171,171,0,0.0,286255,2448.9336013793945,0.9999994626549298
161,161,0,0.0,269113,2469.1247940063477,0.9999992151745666
163,163,0,0.0,272960,2400.2764225006104,0.9999997556336716
158,158,0,0.0,263813,2150.2037048339844,0.9999999944015432
154,154,0,0.0,257854,1996.1395263671875,0.9999998864931141
182,182,0,0.0,304672,2687.2611045837402,0.9999985756532387
209,209,0,0.0,350209,3066.5762424468994,0.9999983204482268
152,152,0,0.0,254854,2369.381904602051,0.9999988906107521
187,187,0,0.0,312879,2567.753791809082,0.9999996522790912
180,180,0,0.0,300569,2477.827548980713,0.9999999707496721
157,157,0,0.0,263421,2382.7083110809326,0.9999991919722977
174,174,0,0.0,291118,2874.208450317383,0.9999998826247712
157,157,0,0.0,262959,2630.525827407837,0.9999996644531829
149,149,0,0.0,249862,2281.034469604492,0.9999999643674421
153,153,0,0.0,255488,2314.683437347412,0.9999995639539166
186,186,0,0.0,311041,3013.793468475342,0.9999999335245897
151,151,0,0.0,253057,2535.8409881591797,0.9999999626484746
162,162,0,0.0,270808,3184.5290660858154,0.9999999335442806
175,175,0,0.0,292678,3675.544500350952,0.9999998821322414
156,155,1,0.64,259256,2889.0182971954346,0.999999976767899
182,182,0,0.0,304744,3681.0295581817627,0.9999987849693732
145,145,0,0.0,242559,2313.0831718444824,0.9999999490149213
167,167,0,0.0,279422,3481.600761413574,0.9999998798492082
170,170,0,0.0,284603,3391.209363937378,0.9999999737571349
177,177,0,0.0,295772,3478.872537612915,0.9999989731410859
156,156,0,0.0,261222,2917.03724861145,0.9999999305795707
203,203,0,0.0,339656,2587.0847702026367,0.9999998789517714
179,179,0,0.0,299392,2337.0401859283447,0.9999976245496596
160,160,0,0.0,267957,2066.6229724884033,0.9999998282646309
143,143,0,0.0,239666,1594.379186630249,0.9999988735195382
195,195,0,0.0,326716,2437.6676082611084,0.9999977146245369
150,150,0,0.0,251135,1762.1872425079346,0.999999232020596
175,175,0,0.0,292649,1996.6251850128174,0.9999975887400027
166,166,0,0.0,277983,1831.0160636901855,0.9999989139463882
188,188,0,0.0,315296,1951.6525268554688,0.9999993959879656
182,182,0,0.0,303903,1880.7415962219238,0.9999993501049196
167,167,0,0.0,279429,1844.3934917449951,0.9999999631607509
178,178,0,0.0,298742,2019.092082977295,0.9999994919978767
170,170,0,0.0,284463,2011.1722946166992,0.9999987126105325
183,183,0,0.0,305885,2185.457229614258,0.9999993573965807
193,193,0,0.0,324209,2496.2685108184814,0.9999995786465354
164,164,0,0.0,274324,2182.7611923217773,0.9999995661061837
140,140,0,0.0,235645,1853.6663055419922,0.999999930155775
189,190,-1,-0.53,316970,1382.0695877075195,0.9999992277382748
178,179,-1,-0.56,304737,1155.7726860046387,0.9999998084321904
163,163,0,0.0,271027,924.3216514587402,0.9999990071245047
168,172,-4,-2.38,273885,1098.815679550171,0.9999990746862963
157,160,-3,-1.91,255756,1114.0923500061035,0.9999998497452001
142,143,-1,-0.7,233357,650.0136852264404,0.9999996086275322
164,165,-1,-0.61,270323,1067.9306983947754,0.9999991469281393
1,2,-1,-100.0,1688,9.001731872558594,0.9999997843086675
3,4,-1,-33.33,5125,14.996528625488281,0.9999999232749818
3,4,-1,-33.33,5080,14.999866485595703,0.9999995065797329
2,3,-1,-50.0,3373,10.999441146850586,0.9999998838338344
4,5,-1,-25.0,6645,15.999078750610352,0.9999995481504552
3,4,-1,-33.33,4861,14.513015747070312,0.9999998183309907
1,2,-1,-100.0,1641,8.001565933227539,0.9999993076172066
3,4,-1,-33.33,5140,14.9993896484375,0.9999999560021838
4,5,-1,-25.0,6897,14.999628067016602,0.9999984026248271
2,3,-1,-50.0,3317,11.51132583618164,0.9999995630022432
1,2,-1,-100.0,1703,9.996652603149414,0.9999993362922915
1,2,-1,-100.0,1660,8.00013542175293,0.9999998040134869
4,5,-1,-25.0,6385,16.00027084350586,0.9999998263413451
2,3,-1,-50.0,3227,14.009952545166016,0.999999940763851
3,4,-1,-33.33,5140,14.162063598632812,0.9999992710782372
3,4,-1,-33.33,4987,13.003110885620117,0.9999991441777663
2,3,-1,-50.0,3351,11.002540588378906,0.9999999444415798
2,3,-1,-50.0,3407,12.000322341918945,0.9999999786557661
1,2,-1,-100.0,1649,8.505821228027344,0.9999997996628772
2,3,-1,-50.0,3185,10.998010635375977,0.9999996771171562
3,4,-1,-33.33,5146,12.82048225402832,0.9999991274989514
2,3,-1,-50.0,3353,11.997461318969727,0.9999993569956844
159,160,-1,-0.63,253740,341.3422107696533,0.9999997609167642
13,13,0,0.0,21775,108382.69543647766,0.9999995335763427
24,24,0,0.0,40488,3256.2317848205566,0.9999994330002997
14,14,0,0.0,22512,2768.1941986083984,0.9999990765619579
19,19,0,0.0,31293,3372.194766998291,0.9999992855814909
19,19,0,0.0,30457,5236.282825469971,0.999999908470547
7,7,0,0.0,11781,32207.786083221436,0.9999997151224714
18,18,0,0.0,30132,89746.23036384583,0.9999998854820481
15,15,0,0.0,26370,4440.175294876099,0.9999997614647669
17,17,0,0.0,29002,5636.067152023315,0.9999971224146661
20,20,0,0.0,33540,5520.850658416748,0.9999998851196438
8,8,0,0.0,13392,2351.815700531006,0.9999997883984513
11,11,0,0.0,18986,2954.6971321105957,0.9999996111616317
14,14,0,0.0,22974,3154.1078090667725,0.999999149470523
8,8,0,0.0,13192,2559.2691898345947,0.9999997052945145
19,19,0,0.0,31217,2739.647388458252,0.9999989492781733
25,25,0,0.0,41575,3334.5699310302734,0.9999998577786718
12,12,0,0.0,20388,3004.437208175659,0.9999999465254731
20,20,0,0.0,34200,3474.964141845703,0.9999999733338527
17,17,0,0.0,28526,6311.379909515381,0.9999997371335086
14,14,0,0.0,24304,4061.3627433776855,0.9999994966830089
13,13,0,0.0,22295,3081.660032272339,0.9999992616417424
13,13,0,0.0,22308,411604.7332286835,0.9999998528131576
3,3,0,0.0,4995,6120.359897613525,0.9999985691246193
26,26,0,0.0,43784,65075.371980667114,0.9999999566341324
15,15,0,0.0,24015,25116.499662399292,0.9999995969422709
17,17,0,0.0,28084,22147.192239761353,0.9999999171016517
16,16,0,0.0,27232,2207.050561904907,0.9999992797914055
22,22,0,0.0,38148,2771.6023921966553,0.9999990744575084
14,14,0,0.0,23338,2569.64111328125,0.9999999959262241
15,67,-52,-346.67,1827,92.11874008178711,0.999999843265782
9,82,-73,-811.11,1682,96.51851654052734,0.9999997798203815
16,80,-64,-400.0,1748,159.8491668701172,0.9999996106567877
18,83,-65,-361.11,1809,118.02315711975098,0.9999998063187344
11,75,-64,-581.82,1751,97.14651107788086,0.99999984023922
19,85,-66,-347.37,3409,122.52545356750488,0.999999454476302
13,72,-59,-453.85,1826,101.51076316833496,0.9999996429085172
19,82,-63,-331.58,1600,119.66300010681152,0.9999999930944357
21,85,-64,-304.76,3477,124.18937683105469,0.9999993900886383
21,81,-60,-285.71,1758,129.32848930358887,0.9999996908374721
10,85,-75,-750.0,1787,107.12742805480957,0.9999990727121578
18,83,-65,-361.11,1779,117.22946166992188,0.9999997016411085
1,1,0,0.0,1628,415.3420925140381,0.9999993049498042
1,1,0,0.0,1609,388.80157470703125,0.9999999037297665
19,19,0,0.0,32490,3213.2277488708496,0.9999996819747662
1,1,0,0.0,1704,2050.771713256836,0.9999997309253913
115,23,92,80.0,37628,2274.948835372925,0.9999997468443488
210,41,169,80.48,71053,2495.9497451782227,0.9999997786937947
156,41,115,73.72,67076,2491.306781768799,0.9999997212580435
156,40,116,74.36,65600,2342.101812362671,0.9999999566611907
170,33,137,80.59,54516,2208.340644836426,0.9999997108562483
99,19,80,80.81,30058,2047.1997261047363,0.9999999719570134
83,49,34,40.96,81879,571.3281631469727,0.9999998395557586
127,70,57,44.88,115990,688.9925003051758,0.9999986964548555
216,59,157,72.69,101598,1693.3269500732422,0.9999994707289125
211,55,156,73.93,92290,1752.1641254425049,0.9999985065735024
225,89,136,60.44,148274,471.7860221862793,0.9999997431830199
106,85,21,19.81,1790,255.03182411193848,0.99999971971516
312,105,207,66.35,31500,340.3809070587158,0.19788985079552854
2070,642,1428,68.99,192600,5342.578411102295,0.17944120876769706
723,176,547,75.66,52800,1223.1025695800781,0.19083247819517854
695,162,533,76.69,48600,1105.2827835083008,0.18817343496884043
385,84,301,78.18,25200,583.4355354309082,0.17997892516849787
1583,441,1142,72.14,132300,3495.91064453125,0.14363468672416826
1924,526,1398,72.66,157800,5018.530607223511,0.18110612654468622
2,2,0,0.0,3476,12.000322341918945,0.9999994899312916
9,7,2,22.22,11935,26.0012149810791,0.9999997949575755
